time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	susceptible (0-9) median	susceptible (0-9) lower bound	susceptible (0-9) upper bound	susceptible (10-19) median	susceptible (10-19) lower bound	susceptible (10-19) upper bound	susceptible (20-29) median	susceptible (20-29) lower bound	susceptible (20-29) upper bound	susceptible (30-39) median	susceptible (30-39) lower bound	susceptible (30-39) upper bound	susceptible (40-49) median	susceptible (40-49) lower bound	susceptible (40-49) upper bound	susceptible (50-59) median	susceptible (50-59) lower bound	susceptible (50-59) upper bound	susceptible (60-69) median	susceptible (60-69) lower bound	susceptible (60-69) upper bound	susceptible (70-79) median	susceptible (70-79) lower bound	susceptible (70-79) upper bound	susceptible (80+) median	susceptible (80+) lower bound	susceptible (80+) upper bound	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	severe (0-9) median	severe (0-9) lower bound	severe (0-9) upper bound	severe (10-19) median	severe (10-19) lower bound	severe (10-19) upper bound	severe (20-29) median	severe (20-29) lower bound	severe (20-29) upper bound	severe (30-39) median	severe (30-39) lower bound	severe (30-39) upper bound	severe (40-49) median	severe (40-49) lower bound	severe (40-49) upper bound	severe (50-59) median	severe (50-59) lower bound	severe (50-59) upper bound	severe (60-69) median	severe (60-69) lower bound	severe (60-69) upper bound	severe (70-79) median	severe (70-79) lower bound	severe (70-79) upper bound	severe (80+) median	severe (80+) lower bound	severe (80+) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	ICU (0-9) median	ICU (0-9) lower bound	ICU (0-9) upper bound	ICU (10-19) median	ICU (10-19) lower bound	ICU (10-19) upper bound	ICU (20-29) median	ICU (20-29) lower bound	ICU (20-29) upper bound	ICU (30-39) median	ICU (30-39) lower bound	ICU (30-39) upper bound	ICU (40-49) median	ICU (40-49) lower bound	ICU (40-49) upper bound	ICU (50-59) median	ICU (50-59) lower bound	ICU (50-59) upper bound	ICU (60-69) median	ICU (60-69) lower bound	ICU (60-69) upper bound	ICU (70-79) median	ICU (70-79) lower bound	ICU (70-79) upper bound	ICU (80+) median	ICU (80+) lower bound	ICU (80+) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	exposed (0-9) median	exposed (0-9) lower bound	exposed (0-9) upper bound	exposed (10-19) median	exposed (10-19) lower bound	exposed (10-19) upper bound	exposed (20-29) median	exposed (20-29) lower bound	exposed (20-29) upper bound	exposed (30-39) median	exposed (30-39) lower bound	exposed (30-39) upper bound	exposed (40-49) median	exposed (40-49) lower bound	exposed (40-49) upper bound	exposed (50-59) median	exposed (50-59) lower bound	exposed (50-59) upper bound	exposed (60-69) median	exposed (60-69) lower bound	exposed (60-69) upper bound	exposed (70-79) median	exposed (70-79) lower bound	exposed (70-79) upper bound	exposed (80+) median	exposed (80+) lower bound	exposed (80+) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	infectious (0-9) median	infectious (0-9) lower bound	infectious (0-9) upper bound	infectious (10-19) median	infectious (10-19) lower bound	infectious (10-19) upper bound	infectious (20-29) median	infectious (20-29) lower bound	infectious (20-29) upper bound	infectious (30-39) median	infectious (30-39) lower bound	infectious (30-39) upper bound	infectious (40-49) median	infectious (40-49) lower bound	infectious (40-49) upper bound	infectious (50-59) median	infectious (50-59) lower bound	infectious (50-59) upper bound	infectious (60-69) median	infectious (60-69) lower bound	infectious (60-69) upper bound	infectious (70-79) median	infectious (70-79) lower bound	infectious (70-79) upper bound	infectious (80+) median	infectious (80+) lower bound	infectious (80+) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	overflow (0-9) median	overflow (0-9) lower bound	overflow (0-9) upper bound	overflow (10-19) median	overflow (10-19) lower bound	overflow (10-19) upper bound	overflow (20-29) median	overflow (20-29) lower bound	overflow (20-29) upper bound	overflow (30-39) median	overflow (30-39) lower bound	overflow (30-39) upper bound	overflow (40-49) median	overflow (40-49) lower bound	overflow (40-49) upper bound	overflow (50-59) median	overflow (50-59) lower bound	overflow (50-59) upper bound	overflow (60-69) median	overflow (60-69) lower bound	overflow (60-69) upper bound	overflow (70-79) median	overflow (70-79) lower bound	overflow (70-79) upper bound	overflow (80+) median	overflow (80+) lower bound	overflow (80+) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative recovered (0-9) median	cumulative recovered (0-9) lower bound	cumulative recovered (0-9) upper bound	cumulative recovered (10-19) median	cumulative recovered (10-19) lower bound	cumulative recovered (10-19) upper bound	cumulative recovered (20-29) median	cumulative recovered (20-29) lower bound	cumulative recovered (20-29) upper bound	cumulative recovered (30-39) median	cumulative recovered (30-39) lower bound	cumulative recovered (30-39) upper bound	cumulative recovered (40-49) median	cumulative recovered (40-49) lower bound	cumulative recovered (40-49) upper bound	cumulative recovered (50-59) median	cumulative recovered (50-59) lower bound	cumulative recovered (50-59) upper bound	cumulative recovered (60-69) median	cumulative recovered (60-69) lower bound	cumulative recovered (60-69) upper bound	cumulative recovered (70-79) median	cumulative recovered (70-79) lower bound	cumulative recovered (70-79) upper bound	cumulative recovered (80+) median	cumulative recovered (80+) lower bound	cumulative recovered (80+) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative ICU (0-9) median	cumulative ICU (0-9) lower bound	cumulative ICU (0-9) upper bound	cumulative ICU (10-19) median	cumulative ICU (10-19) lower bound	cumulative ICU (10-19) upper bound	cumulative ICU (20-29) median	cumulative ICU (20-29) lower bound	cumulative ICU (20-29) upper bound	cumulative ICU (30-39) median	cumulative ICU (30-39) lower bound	cumulative ICU (30-39) upper bound	cumulative ICU (40-49) median	cumulative ICU (40-49) lower bound	cumulative ICU (40-49) upper bound	cumulative ICU (50-59) median	cumulative ICU (50-59) lower bound	cumulative ICU (50-59) upper bound	cumulative ICU (60-69) median	cumulative ICU (60-69) lower bound	cumulative ICU (60-69) upper bound	cumulative ICU (70-79) median	cumulative ICU (70-79) lower bound	cumulative ICU (70-79) upper bound	cumulative ICU (80+) median	cumulative ICU (80+) lower bound	cumulative ICU (80+) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative hospitalized (0-9) median	cumulative hospitalized (0-9) lower bound	cumulative hospitalized (0-9) upper bound	cumulative hospitalized (10-19) median	cumulative hospitalized (10-19) lower bound	cumulative hospitalized (10-19) upper bound	cumulative hospitalized (20-29) median	cumulative hospitalized (20-29) lower bound	cumulative hospitalized (20-29) upper bound	cumulative hospitalized (30-39) median	cumulative hospitalized (30-39) lower bound	cumulative hospitalized (30-39) upper bound	cumulative hospitalized (40-49) median	cumulative hospitalized (40-49) lower bound	cumulative hospitalized (40-49) upper bound	cumulative hospitalized (50-59) median	cumulative hospitalized (50-59) lower bound	cumulative hospitalized (50-59) upper bound	cumulative hospitalized (60-69) median	cumulative hospitalized (60-69) lower bound	cumulative hospitalized (60-69) upper bound	cumulative hospitalized (70-79) median	cumulative hospitalized (70-79) lower bound	cumulative hospitalized (70-79) upper bound	cumulative hospitalized (80+) median	cumulative hospitalized (80+) lower bound	cumulative hospitalized (80+) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound	cumulative fatality (0-9) median	cumulative fatality (0-9) lower bound	cumulative fatality (0-9) upper bound	cumulative fatality (10-19) median	cumulative fatality (10-19) lower bound	cumulative fatality (10-19) upper bound	cumulative fatality (20-29) median	cumulative fatality (20-29) lower bound	cumulative fatality (20-29) upper bound	cumulative fatality (30-39) median	cumulative fatality (30-39) lower bound	cumulative fatality (30-39) upper bound	cumulative fatality (40-49) median	cumulative fatality (40-49) lower bound	cumulative fatality (40-49) upper bound	cumulative fatality (50-59) median	cumulative fatality (50-59) lower bound	cumulative fatality (50-59) upper bound	cumulative fatality (60-69) median	cumulative fatality (60-69) lower bound	cumulative fatality (60-69) upper bound	cumulative fatality (70-79) median	cumulative fatality (70-79) lower bound	cumulative fatality (70-79) upper bound	cumulative fatality (80+) median	cumulative fatality (80+) lower bound	cumulative fatality (80+) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-07-10	3920442	3806039	4001930	703097	682580	717711	660241	640975	673964	616302	598317	629112	562093	545691	573777	505571	490818	516080	393224	381750	401398	256814	249320	262152	143394	139209	146374	79705	77379	81362	3920442	3806039	4001930	354	227	531	1	1	2	4	2	6	7	5	11	10	6	15	25	16	38	41	26	62	85	54	128	89	57	135	92	59	133	354	227	531	396	331	396	0	0	0	1	1	2	3	2	4	6	4	8	18	12	27	37	24	56	108	71	160	120	88	156	81	0	122	396	331	396	11646	7301	17780	2089	1309	3189	1961	1229	2994	1831	1148	2795	1670	1047	2549	1502	941	2293	1168	732	1783	763	478	1165	426	267	650	237	148	361	11646	7301	17780	35827	22683	54605	6425	4068	9793	6034	3820	9196	5632	3566	8584	5137	3252	7829	4620	2925	7042	3593	2275	5477	2347	1486	3577	1310	830	1997	728	461	1110	35827	22683	54605	93	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	93	0	202	93	0	273	210719	146227	300762	38015	26364	54284	35693	24754	50968	33312	23103	47567	30372	21065	43370	27278	18920	38950	21361	14883	30405	13579	9423	19381	7323	5084	10448	3786	2631	5389	210719	146227	300762	1851	1300	2607	1	1	1	5	4	7	10	7	14	21	14	29	67	47	96	139	98	197	395	277	559	536	376	758	676	476	945	1851	1300	2607	4379	3038	6250	19	13	27	54	37	76	100	69	143	137	95	195	328	228	468	537	374	764	1041	722	1487	1085	753	1550	1077	747	1539	4379	3038	6250	637	445	957	0	0	0	1	1	2	2	2	3	5	3	6	15	11	20	41	29	56	115	83	160	195	140	280	263	177	430	637	445	957
2020-07-11	3914530	3797006	3998235	702037	680960	717049	659245	639453	673342	615372	596897	628531	561246	544396	573247	504809	489653	515603	392631	380844	401027	256427	248728	261910	143178	138879	146239	79585	77195	81287	3914530	3797006	3998235	361	231	541	1	1	2	4	3	6	7	5	11	10	7	16	26	16	39	42	27	63	86	55	131	91	58	137	93	60	136	361	231	541	396	337	396	0	0	0	1	1	2	3	2	4	6	4	8	19	12	28	38	25	57	110	72	164	119	88	155	75	0	120	396	337	396	11840	7415	18068	2123	1330	3240	1994	1249	3043	1861	1166	2840	1698	1063	2591	1527	956	2330	1188	744	1812	776	486	1184	433	271	661	241	151	367	11840	7415	18068	36470	23057	55599	6541	4135	9971	6142	3883	9363	5733	3625	8740	5229	3306	7972	4703	2973	7170	3658	2313	5577	2389	1510	3642	1334	843	2034	741	469	1130	36470	23057	55599	101	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	101	0	205	101	0	285	215849	149473	308580	38941	26950	55696	36563	25304	52294	34123	23616	48804	31112	21533	44498	27943	19340	39963	21876	15210	31190	13910	9633	19886	7502	5197	10721	3878	2690	5529	215849	149473	308580	1897	1330	2676	1	1	1	5	4	8	10	7	14	21	15	30	69	48	98	143	100	202	405	284	575	550	385	779	693	487	970	1897	1330	2676	4485	3106	6413	19	13	28	55	38	78	102	71	146	140	97	200	336	233	481	550	382	784	1067	738	1526	1112	770	1590	1104	764	1579	4485	3106	6413	656	456	989	0	0	0	1	1	2	2	2	3	5	3	6	15	11	21	42	30	58	118	85	164	200	144	290	273	181	444	656	456	989
2020-07-12	3908522	3787830	3994484	700959	679314	716376	658234	637908	672710	614428	595455	627941	560384	543080	572709	504034	488470	515119	392029	379923	400651	256033	248127	261665	142958	138543	146102	79463	77009	81210	3908522	3787830	3994484	367	235	551	1	1	2	4	3	6	8	5	11	11	7	16	26	17	40	43	27	65	88	56	133	93	59	140	95	61	138	367	235	551	396	343	396	0	0	0	1	1	2	3	2	4	6	4	9	19	12	29	39	25	58	112	73	168	119	87	156	68	0	121	396	343	396	12035	7531	18355	2158	1351	3292	2027	1268	3091	1892	1184	2885	1726	1080	2632	1552	971	2367	1207	755	1841	788	493	1202	440	275	671	245	153	373	12035	7531	18355	37118	23434	56595	6657	4203	10150	6251	3947	9531	5835	3684	8897	5322	3360	8114	4787	3022	7298	3723	2350	5677	2431	1535	3707	1358	857	2070	755	476	1151	37118	23434	56595	108	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	108	0	208	108	0	296	221070	152772	316540	39884	27546	57133	37448	25863	53643	34949	24138	50064	31866	22009	45646	28620	19768	40994	22401	15541	31990	14248	9846	20400	7684	5313	10998	3972	2749	5672	221070	152772	316540	1945	1360	2747	1	1	1	5	4	8	10	7	15	22	15	31	71	49	101	146	102	207	415	290	590	563	394	799	710	498	995	1945	1360	2747	4594	3174	6578	20	14	29	56	39	80	105	72	150	143	99	206	344	238	493	563	391	804	1093	755	1565	1139	787	1631	1130	781	1619	4594	3174	6578	676	468	1022	0	0	0	1	1	2	2	2	3	5	3	7	16	11	22	43	31	60	121	87	169	206	147	301	282	186	459	676	468	1022
2020-07-13	3902417	3778515	3990675	699865	677644	715693	657205	636339	672069	613468	593990	627342	559509	541744	572163	503247	487269	514628	391417	378989	400269	255634	247517	261415	142734	138203	145963	79339	76820	81133	3902417	3778515	3990675	374	239	561	1	1	2	4	3	6	8	5	12	11	7	16	27	17	40	43	28	66	89	57	136	94	60	142	96	63	141	374	239	561	396	349	396	0	0	0	1	1	2	3	2	4	6	4	9	19	13	29	40	26	59	114	74	171	119	87	155	62	0	121	396	349	396	12231	7647	18640	2193	1371	3343	2060	1288	3139	1923	1202	2930	1754	1096	2673	1577	986	2404	1227	767	1870	801	501	1221	447	280	682	249	155	379	12231	7647	18640	37770	23815	57593	6774	4271	10329	6361	4011	9699	5938	3744	9054	5415	3414	8257	4871	3071	7427	3788	2389	5777	2474	1560	3773	1381	871	2107	768	484	1171	37770	23815	57593	116	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	116	0	211	116	0	307	226385	156126	324642	40843	28151	58596	38348	26432	55017	35790	24669	51346	32632	22492	46815	29308	20202	42044	22934	15878	32804	14591	10063	20923	7870	5430	11281	4068	2810	5817	226385	156126	324642	1993	1391	2819	1	1	1	6	4	8	11	7	15	22	15	32	73	51	103	150	105	213	426	297	606	577	402	820	728	509	1020	1993	1391	2819	4704	3244	6746	20	14	29	58	40	83	107	74	154	147	101	211	352	243	506	577	399	825	1119	771	1605	1166	804	1673	1158	798	1661	4704	3244	6746	697	479	1055	0	0	0	1	1	2	2	2	3	5	3	7	16	11	22	44	32	61	125	89	174	211	151	312	293	190	474	697	479	1055
2020-07-14	3896215	3769059	3986808	698752	675948	714999	656161	634747	671418	612493	592504	626735	558620	540389	571609	502447	486049	514130	390794	378041	399881	255227	246898	261162	142508	137857	145821	79212	76627	81054	3896215	3769059	3986808	380	243	571	1	1	2	4	3	6	8	5	12	11	7	17	27	17	41	44	28	67	91	58	138	96	61	145	98	64	143	380	243	571	396	356	396	0	0	0	2	1	2	3	2	4	6	4	9	20	13	30	40	26	61	117	76	175	118	86	156	55	0	120	396	356	396	12427	7764	18923	2229	1392	3394	2093	1307	3187	1953	1220	2975	1782	1113	2713	1603	1001	2440	1246	779	1898	814	509	1240	455	284	692	253	158	385	12427	7764	18923	38426	24199	58590	6891	4340	10508	6471	4075	9867	6041	3804	9210	5509	3470	8400	4955	3121	7556	3854	2427	5877	2517	1585	3838	1405	885	2143	781	492	1191	38426	24199	58590	124	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	124	0	215	124	0	319	231791	159534	332885	41819	28766	60084	39265	27009	56414	36645	25208	52650	33412	22984	48004	30009	20644	43112	23478	16220	33632	14940	10283	21456	8058	5549	11568	4166	2872	5965	231791	159534	332885	2042	1422	2892	1	1	1	6	4	8	11	7	15	23	16	32	74	52	106	153	107	218	436	303	622	592	412	842	746	521	1046	2042	1422	2892	4816	3315	6917	21	14	30	59	41	85	110	76	158	150	103	216	361	248	518	590	408	846	1146	788	1646	1194	821	1716	1185	815	1703	4816	3315	6917	718	490	1089	0	0	0	1	1	2	2	2	3	5	4	7	16	12	23	45	32	63	128	91	179	217	154	323	303	195	489	718	490	1089
2020-07-15	3889916	3759466	3982883	697623	674228	714296	655100	633131	670757	611503	590996	626118	557717	539013	571046	501635	484812	513624	390163	377078	399487	254815	246269	260905	142277	137506	145678	79084	76432	80974	3889916	3759466	3982883	387	247	581	1	1	2	4	3	6	8	5	12	11	7	17	27	17	42	45	28	68	93	59	141	98	62	147	99	65	146	387	247	581	396	362	396	0	0	0	2	1	2	3	2	4	6	4	9	20	13	30	41	27	62	119	77	178	118	86	155	49	0	120	396	362	396	12623	7882	19204	2264	1413	3444	2126	1327	3234	1984	1239	3019	1810	1130	2753	1628	1016	2476	1266	791	1926	827	516	1258	462	288	702	257	160	390	12623	7882	19204	39087	24587	59587	7010	4409	10686	6583	4141	10035	6145	3865	9367	5604	3525	8543	5041	3171	7684	3920	2466	5977	2560	1611	3903	1430	899	2179	795	500	1211	39087	24587	59587	132	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	132	0	218	132	0	330	237292	162996	341269	42812	29391	61598	40197	27596	57835	37515	25755	53976	34205	23483	49213	30721	21092	44199	24030	16568	34475	15296	10507	21997	8250	5669	11860	4265	2935	6115	237292	162996	341269	2092	1454	2966	1	1	1	6	4	8	11	8	16	23	16	33	76	53	109	157	109	224	447	310	638	606	421	864	764	532	1073	2092	1454	2966	4931	3387	7092	21	15	31	60	41	87	113	77	162	154	106	222	369	254	532	604	416	867	1173	805	1688	1222	839	1759	1213	833	1746	4931	3387	7092	740	502	1124	0	0	0	1	1	2	2	2	3	5	4	7	17	12	24	46	33	65	131	93	184	222	158	335	314	200	505	740	502	1124
2020-07-16	3883521	3749735	3978900	696476	672483	713581	654023	631492	670086	610498	589466	625491	556800	537618	570475	500810	483557	513110	389521	376102	399088	254396	245632	260644	142043	137150	145532	78954	76234	80894	3883521	3749735	3978900	394	251	592	1	1	2	4	3	7	8	5	12	11	7	17	28	18	43	46	29	70	94	60	143	100	63	150	101	66	148	394	251	592	396	368	396	0	0	0	2	1	2	3	2	4	6	4	9	21	13	31	42	27	63	121	79	182	118	85	155	42	0	120	396	368	396	12820	8000	19482	2299	1435	3494	2159	1347	3281	2015	1258	3063	1838	1147	2793	1653	1032	2512	1286	802	1954	840	524	1276	469	293	713	261	163	396	12820	8000	19482	39751	24977	60582	7129	4479	10865	6694	4206	10203	6249	3927	9524	5699	3581	8686	5126	3221	7812	3987	2505	6076	2604	1636	3968	1454	914	2216	808	508	1232	39751	24977	60582	140	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	140	0	221	140	0	342	242886	166514	349795	43822	30026	63137	41145	28192	59281	38400	26312	55325	35012	23990	50443	31446	21548	45304	24592	16921	35331	15657	10734	22548	8445	5792	12157	4366	2998	6268	242886	166514	349795	2142	1487	3042	1	1	2	6	4	9	11	8	16	24	16	34	78	54	112	161	112	230	458	317	654	621	430	886	782	544	1100	2142	1487	3042	5047	3460	7269	22	15	32	62	42	89	115	79	166	158	108	227	378	259	545	618	425	888	1201	823	1730	1251	857	1803	1242	851	1789	5047	3460	7269	762	514	1160	0	0	0	1	1	2	3	2	4	5	4	7	17	12	24	48	34	67	135	95	189	228	162	347	325	204	520	762	514	1160
2020-07-17	3877028	3739870	3974858	695311	670713	712856	652930	629831	669405	609477	587915	624856	555869	536204	569895	499973	482285	512589	388870	375113	398682	253970	244986	260379	141806	136789	145384	78822	76034	80811	3877028	3739870	3974858	400	255	602	2	1	2	4	3	7	8	5	12	12	7	18	28	18	43	47	29	71	96	61	146	101	64	152	102	67	151	400	255	602	396	375	396	0	0	0	2	1	2	3	2	5	6	4	10	21	14	32	43	28	65	124	80	186	117	85	155	35	0	121	396	375	396	13017	8119	19758	2334	1456	3543	2192	1367	3327	2046	1276	3106	1866	1164	2833	1679	1047	2548	1306	814	1982	853	532	1294	476	297	723	265	165	402	13017	8119	19758	40418	25371	61574	7249	4550	11043	6807	4273	10370	6354	3988	9680	5795	3638	8828	5212	3272	7940	4054	2545	6176	2648	1662	4034	1478	928	2252	822	516	1252	40418	25371	61574	148	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	148	0	225	148	0	353	248575	170088	358463	44849	30671	64702	42110	28798	60750	39300	26877	56697	35833	24506	51694	32183	22011	46427	25164	17280	36202	16025	10965	23108	8644	5917	12459	4468	3063	6424	248575	170088	358463	2194	1519	3119	1	1	2	6	4	9	12	8	17	24	17	35	80	55	115	165	114	235	469	324	671	636	440	909	801	556	1127	2194	1519	3119	5165	3534	7449	22	15	32	63	43	91	118	81	170	161	110	233	387	265	558	633	434	910	1229	840	1773	1281	876	1847	1271	869	1834	5165	3534	7449	785	526	1197	0	0	0	1	1	2	3	2	4	5	4	8	18	12	25	49	35	68	138	98	194	234	166	359	336	209	536	785	526	1197
2020-07-18	3870438	3729870	3970757	694129	668920	712121	651820	628147	668715	608441	586343	624211	554924	534770	569307	499123	480995	512060	388209	374110	398271	253539	244331	260110	141565	136423	145234	78688	75831	80728	3870438	3729870	3970757	407	259	612	2	1	2	4	3	7	8	5	13	12	7	18	29	18	44	47	30	72	98	62	148	103	65	154	104	68	153	407	259	612	396	381	396	0	0	0	2	1	2	3	2	5	6	4	10	21	14	32	44	28	66	126	81	190	117	84	155	28	0	120	396	381	396	13214	8239	20030	2370	1478	3592	2225	1388	3373	2077	1295	3149	1894	1181	2872	1704	1062	2583	1325	826	2009	866	540	1312	483	301	733	269	168	407	13214	8239	20030	41088	25768	62563	7369	4621	11220	6920	4340	10536	6459	4051	9835	5891	3695	8970	5299	3323	8068	4121	2585	6275	2692	1688	4098	1503	942	2288	835	524	1272	41088	25768	62563	155	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	155	0	228	155	0	365	254359	173717	367270	45893	31326	66292	43090	29413	62243	40215	27451	58090	36667	25029	52964	32933	22481	47568	25745	17645	37087	16398	11200	23677	8846	6044	12766	4573	3129	6582	254359	173717	367270	2246	1553	3198	1	1	2	6	4	9	12	8	17	25	17	36	82	56	118	169	117	241	480	331	688	651	449	932	820	569	1155	2246	1553	3198	5285	3609	7632	23	16	33	65	44	93	121	82	174	165	113	238	396	270	572	647	443	932	1257	858	1816	1310	894	1893	1301	888	1879	5285	3609	7632	808	539	1234	0	0	0	1	1	2	3	2	4	6	4	8	18	13	26	50	35	70	142	100	200	240	170	372	348	214	552	808	539	1234
2020-07-19	3863751	3719738	3966597	692930	667103	711375	650694	626440	668014	607390	584751	623557	553965	533317	568711	498261	479689	511523	387538	373094	397854	253101	243667	259838	141320	136053	145082	78552	75625	80643	3863751	3719738	3966597	414	264	622	2	1	2	5	3	7	8	5	13	12	8	18	29	19	45	48	30	73	99	63	151	105	66	157	105	69	156	414	264	622	396	388	396	0	0	0	2	1	3	3	2	5	7	4	10	22	14	33	44	29	67	128	83	193	116	84	155	21	0	120	396	388	396	13410	8360	20299	2405	1499	3640	2258	1408	3419	2108	1314	3191	1923	1199	2910	1729	1078	2618	1345	838	2036	878	548	1330	490	306	742	273	170	413	13410	8360	20299	41761	26168	63547	7489	4693	11397	7033	4407	10702	6565	4114	9990	5987	3752	9111	5385	3375	8195	4189	2625	6374	2736	1714	4163	1527	957	2324	849	532	1292	41761	26168	63547	163	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	163	0	232	163	0	377	260238	177404	376218	46954	31991	67907	44086	30037	63760	41145	28034	59506	37515	25561	54255	33695	22959	48728	26335	18015	37986	16778	11438	24256	9051	6173	13078	4679	3196	6742	260238	177404	376218	2299	1587	3277	1	1	2	6	4	9	12	8	17	26	18	37	84	58	121	173	119	247	492	339	706	667	459	955	839	581	1183	2299	1587	3277	5407	3686	7817	23	16	34	66	45	96	123	84	179	169	115	244	405	276	586	662	453	955	1286	876	1860	1341	913	1939	1331	907	1925	5407	3686	7817	832	552	1272	0	0	0	1	1	2	3	2	4	6	4	8	19	13	26	51	36	72	145	102	205	246	173	385	360	219	569	832	552	1272
2020-07-20	3856967	3709476	3962377	691714	665262	710618	649551	624712	667303	606323	583137	622894	552993	531846	568106	497386	478366	510979	386858	372064	397431	252656	242995	259561	141072	135677	144928	78415	75416	80558	3856967	3709476	3962377	421	268	632	2	1	2	5	3	7	9	5	13	12	8	18	30	19	46	49	31	74	101	64	154	107	67	159	107	70	158	421	268	632	396	395	396	0	0	0	2	1	3	3	2	5	7	4	10	22	14	34	45	29	68	131	84	197	116	83	154	14	0	119	396	395	396	13607	8481	20564	2440	1521	3688	2292	1428	3463	2139	1333	3233	1951	1216	2948	1755	1094	2652	1365	851	2063	891	556	1347	498	310	752	277	172	418	13607	8481	20564	42435	26571	64526	7610	4765	11572	7147	4475	10867	6671	4177	10144	6084	3810	9251	5472	3427	8321	4256	2665	6472	2780	1741	4227	1552	972	2360	863	540	1312	42435	26571	64526	171	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	171	0	236	171	0	388	266213	181147	385306	48033	32667	69548	45099	30672	65300	42090	28626	60943	38377	26101	55566	34469	23444	49906	26936	18391	38899	17164	11680	24843	9260	6303	13395	4786	3264	6905	266213	181147	385306	2354	1622	3358	1	1	2	7	5	10	12	8	18	26	18	38	86	59	124	177	122	254	503	346	724	683	469	979	858	594	1212	2354	1622	3358	5531	3763	8006	24	16	35	68	46	98	126	86	183	173	118	250	414	282	600	677	462	978	1316	895	1905	1372	933	1986	1361	926	1971	5531	3763	8006	856	564	1311	0	0	0	1	1	2	3	2	4	6	4	8	19	13	27	53	37	74	149	105	211	253	178	399	373	224	586	856	564	1311
